Feature	Gain
Column_1107	1096.3402426242828
Column_1262	1096.2669026851654
Column_1668	1092.2689707279205
Column_1209	1091.8633806705475
Column_1246	1085.9349780082703
Column_1139	1083.7961077690125
Column_656	1078.4747805595398
Column_1387	1076.744703054428
Column_475	1073.6850800514221
Column_1145	1073.6234056949615
Column_1247	1067.9917751550674
Column_763	1061.6332240104675
Column_1540	1059.8356095552444
Column_1519	1059.1314597129822
Column_1171	1053.8216569423676
Column_940	1053.001028060913
Column_1322	1049.3691403865814
Column_843	1047.0176223516464
Column_1405	1044.0167672634125
Column_334	1043.4033460617065
Column_173	1038.821270942688
Column_420	1038.0943505764008
Column_516	1037.2714529037476
Column_1066	1035.336876630783
Column_56	1033.5990904569626
Column_291	1031.6452805995941
Column_1558	1030.0299134254456
Column_829	1027.3925194740295
Column_453	1024.5514597892761
Column_1491	1023.4109752178192
Column_293	1022.095762014389
Column_463	1021.9583284854889
Column_307	1021.5183072090149
Column_742	1017.2815200090408
Column_1351	1015.4676201343536
Column_838	1014.1996521949768
Column_37	1013.1296851634979
Column_366	1011.6982650756836
Column_162	1010.8188049793243
Column_448	1007.8488321304321
Column_27	1006.8614139556885
Column_123	1005.4855861663818
Column_797	1002.1502556800842
Column_624	1001.5810172557831
Column_1249	999.3772120475769
Column_1102	999.3633098602295
Column_287	999.2053505182266
Column_1672	997.4180648326874
Column_459	995.8412998914719
Column_1063	992.9375114440918
Column_736	991.6856570243835
Column_265	991.6816117763519
Column_652	991.4025120735168
Column_480	991.2531852722168
Column_679	989.5732896327972
Column_605	987.933792591095
Column_1237	987.3159029483795
Column_1442	987.156910777092
Column_1233	986.2411906719208
Column_290	980.9028606414795
Column_922	980.405314207077
Column_1637	979.1361889839172
Column_148	979.000985622406
Column_1239	974.7985382080078
Column_1194	971.040868639946
Column_1234	969.2482314109802
Column_622	968.2455015182495
Column_1231	968.077198266983
Column_262	965.8778198957443
Column_1683	965.6045427322388
Column_1236	964.6345517635345
Column_833	955.3058605194092
Column_139	953.6293108463287
Column_1538	952.2967475652695
Column_81	951.7699710130692
Column_1321	950.9005918502808
Column_1374	949.0163373947144
Column_1090	948.6978776454926
Column_1245	946.2038577795029
Column_574	944.304425239563
Column_82	939.6301071643829
Column_802	937.7034888267517
Column_1216	934.2589774131775
Column_1186	934.1662254333496
Column_93	932.4184015989304
Column_735	932.374350309372
Column_495	928.6742593050003
Column_1181	925.4465084075928
Column_760	922.2033851146698
Column_832	918.8125319480896
Column_1517	917.0485446453094
Column_963	916.994593501091
Column_225	916.1069812774658
Column_755	915.701417684555
Column_737	912.3434509038925
Column_708	911.2188949584961
Column_1320	911.101226568222
Column_651	910.1677404642105
Column_1367	907.7999577522278
Column_1552	906.6008024215698
Column_517	903.3478840589523
Column_1621	901.8076090812683
Column_260	901.3268158435822
Column_1666	899.9210543632507
Column_852	899.5540900230408
Column_1185	899.1069259643555
Column_756	896.9552783966064
Column_1354	895.3506932258606
Column_920	894.4615573883057
Column_1492	876.8359830379486
Column_1379	871.5290899276733
Column_806	871.2462646961212
Column_1674	867.358687877655
Column_1556	862.1720209121704
Column_428	861.9170277118683
Column_1144	861.0456628799438
Column_943	855.1286625862122
Column_1143	854.1074874401093
Column_1365	851.3015611171722
Column_71	850.6827502250671
Column_309	847.140533208847
Column_227	846.3863935470581
Column_1207	841.7706542015076
Column_1694	838.7686219215393
Column_789	838.3239665031433
Column_1681	836.575973033905
Column_1623	836.224826335907
Column_939	832.9327142238617
Column_808	831.142101764679
Column_1579	827.3184323310852
Column_97	826.4969029426575
Column_944	825.2873520851135
Column_1199	819.2390189170837
Column_165	818.309180021286
Column_276	817.073727607727
Column_1008	815.0465986728668
Column_1467	811.8711667060852
Column_628	808.8743116855621
Column_273	801.1731576919556
Column_177	798.9631190299988
Column_1388	798.6702173948288
Column_794	796.4741613864899
Column_1183	796.02809715271
Column_446	795.3651969432831
Column_512	794.6061578989029
Column_1539	794.2616361379623
Column_1622	794.198917388916
Column_991	790.9626307487488
Column_835	790.2626082897186
Column_1156	790.2271387577057
Column_1386	788.5405464172363
Column_609	787.8279908895493
Column_1662	787.1694793701172
Column_510	782.3874509334564
Column_320	781.9996314048767
Column_1587	781.3015705347061
Column_364	780.4144213199615
Column_1179	779.5375312566757
Column_1520	779.4852392673492
Column_69	777.8305382728577
Column_707	776.2267260551453
Column_1559	775.4370828866959
Column_1624	775.0405166149139
Column_33	774.4468190670013
Column_332	774.3351092338562
Column_603	773.959798336029
Column_807	772.0255000591278
Column_389	770.3607902526855
Column_850	767.8971936702728
Column_738	767.598708987236
Column_958	764.5938763618469
Column_496	763.4156184196472
Column_937	762.5679584741592
Column_295	755.9574038982391
Column_1581	754.5562890768051
Column_1195	753.353348493576
Column_1173	752.7856616973877
Column_180	750.4420080184937
Column_1221	748.8472416400909
Column_1363	748.7502987384796
Column_1188	748.5074768066406
Column_205	748.4638793468475
Column_518	747.0558733940125
Column_841	744.0143158435822
Column_1673	742.0757210254669
Column_1021	740.3807780742645
Column_1131	739.9580026865005
Column_1562	737.9438514709473
Column_285	737.0514569282532
Column_1023	735.2881972789764
Column_610	733.876788854599
Column_732	729.3778035640717
Column_1192	728.6121389865875
Column_1223	727.3876078128815
Column_724	727.2201673984528
Column_1597	723.0092971324921
Column_83	718.33267390728
Column_388	717.5277380943298
Column_934	716.1480813026428
Column_1607	715.9788184165955
Column_1219	713.1592237949371
Column_1093	711.2571864128113
Column_573	711.1063568592072
Column_1180	709.3849890232086
Column_365	708.0834200382233
Column_1075	706.299998998642
Column_576	706.1533217430115
Column_381	704.5849072933197
Column_1453	702.8022775650024
Column_741	699.6773874759674
Column_308	696.1067718267441
Column_336	695.3601715564728
Column_1700	695.2206621170044
Column_289	694.7353901863098
Column_1197	692.913367152214
Column_572	692.7294218540192
Column_992	690.7258324623108
Column_659	688.9350867271423
Column_335	688.7428200244904
Column_211	686.0978376865387
Column_712	682.5103530883789
Column_234	682.1687537431717
Column_1051	681.6360609531403
Column_312	681.0282907485962
Column_1072	679.1918637752533
Column_34	676.7945201396942
Column_1104	676.5425326824188
Column_1129	676.516149520874
Column_1118	676.4926798343658
Column_1080	675.8823120594025
Column_1083	674.1477217674255
Column_1590	674.1022086143494
Column_181	673.2742435932159
Column_1141	672.1445701122284
Column_1641	671.148833155632
Column_623	670.1199902296066
Column_1596	670.0510497093201
Column_1560	669.3147599697113
Column_627	666.8688980340958
Column_1384	665.6956152915955
Column_1026	664.0448155403137
Column_1316	662.3747401237488
Column_854	659.5742604732513
Column_116	658.6042680740356
Column_170	657.0602059364319
Column_1069	653.0835409164429
Column_1618	652.6856999397278
Column_106	648.039288520813
Column_1615	647.8418188095093
Column_1184	647.1199164390564
Column_1589	646.3350918292999
Column_509	644.3377915620804
Column_445	643.384997844696
Column_1684	641.7770198583603
Column_1208	641.7100381851196
Column_687	641.5181176662445
Column_209	634.6191778182983
Column_1339	634.0096096992493
Column_524	631.8540668487549
Column_233	631.1316623687744
Column_588	624.5604894161224
Column_1561	623.4998036623001
Column_1099	622.8783295154572
Column_1125	618.2410917282104
Column_1332	616.2937169075012
Column_1220	615.9275817871094
Column_458	614.6350568532944
Column_886	613.3582012653351
Column_590	612.3634675741196
Column_1263	611.7874212265015
Column_1343	609.2855288982391
Column_449	607.2627713680267
Column_1006	607.0017404556274
Column_762	606.9839298725128
Column_866	604.9000713825226
Column_1691	604.7320290803909
Column_1116	604.3078191280365
Column_1013	602.5104720592499
Column_1642	601.689957857132
Column_715	601.0665354728699
Column_1631	600.641592502594
Column_1164	600.5607199668884
Column_1114	595.3818645477295
Column_303	594.7250602245331
Column_1675	594.1536793708801
Column_994	594.0676906108856
Column_1232	591.9991083145142
Column_1266	590.319212436676
Column_1601	590.1757605075836
Column_1193	584.1899206638336
Column_1198	584.1539788246155
Column_1215	582.9245607852936
Column_479	582.3523401021957
Column_1238	572.9270529747009
Column_698	571.6497042179108
Column_511	570.3517627716064
Column_514	569.889110326767
Column_1084	569.7722492218018
Column_1313	568.6720113754272
Column_989	565.5494917631149
Column_883	565.2462921142578
Column_1356	563.8551304340363
Column_1312	563.0285520553589
Column_1289	562.2974407672882
Column_844	561.8299622535706
Column_521	559.7110552787781
