Feature	Gain
mttarjeta_visa_debitos_automaticos_accel	309.0571072027087
Master_fechaalta_vs_maximo	308.88698015362024
Visa_mconsumospesos_accel	308.3658767044544
mtransferencias_recibidas_delta2	308.14748215675354
mtarjeta_visa_consumo_ratioavg6	307.7439082413912
cambios_internet_6m	306.4988128989935
Visa_msaldopesos_avg6	306.4815618619323
Visa_mconsumospesos_vs_maximo	304.1251909285784
ctarjeta_debito_transacciones_lag2	303.09073626995087
Visa_mconsumosdolares_std6	299.67034927010536
mcomisiones_rango6	298.9702457562089
ctransferencias_recibidas_ratiomax6	298.0167505145073
ctrx_quarter_normalizado_avg6	297.97857780754566
Master_fultimo_cierre_ratiomax6	297.68942711502314
Visa_mconsumospesos_ratioavg6	297.64788261055946
Master_mlimitecompra_lag1	296.72543916106224
Visa_cconsumos_delta2	296.6200949251652
Visa_msaldototal_max6	296.5269769579172
cprestamos_hipotecarios_avg6	295.7608451768756
Master_mlimitecompra_tend6	294.83848199248314
mcomisiones_otras_delta2	294.08764892071486
mcomisiones_mantenimiento_delta1	293.70359506458044
Visa_Finiciomora_avg3	293.6066854596138
cproductos_min6	289.1856919005513
kmes_avg6	289.0965400710702
ctransferencias_recibidas_zscore	288.58667089790106
Visa_mfinanciacion_limite_max6	288.30549512803555
Visa_mconsumospesos_ratiomax6	287.2290216460824
mttarjeta_visa_debitos_automaticos_zscore	285.9530437812209
ccuenta_debitos_automaticos_tend6	285.90556708723307
Visa_msaldopesos_max6	285.6472806110978
Master_mfinanciacion_limite_avg6	283.3583877235651
mextraccion_autoservicio	282.7643552646041
mtransferencias_emitidas_cambio_tend	282.3922112956643
Visa_msaldopesos_min6	281.6625170186162
Visa_mpagado_max6	281.4914047271013
cseguro_vida_avg6	281.4713183119893
Visa_mconsumosdolares_ratiomax6	280.161244161427
mpagomiscuentas_ratiomax6	279.8231772556901
mtransferencias_emitidas_rango6	279.71170026808977
Visa_fultimo_cierre_min6	279.6915294677019
ctarjeta_debito_transacciones_ratiomax6	279.5524260774255
ctransferencias_emitidas_std6	279.36606296896935
thomebanking	278.5267792418599
Visa_fultimo_cierre_ratiomax6	278.09902381151915
Visa_mpagospesos_momentum	277.34896069020033
mttarjeta_visa_debitos_automaticos_ratio_avg3_avg6	276.943648442626
Visa_cconsumos_ratiomax6	276.19290059804916
mcomisiones_delta1	275.53467547893524
ctransferencias_recibidas_max6	274.9979584142566
mpayroll_avg6	274.3893303051591
mcheques_emitidos_rechazados_cv6	274.2497537061572
chomebanking_transacciones_min6	273.66851007938385
cproductos_max6	272.80548433959484
mcaja_ahorro_dolares_tend6	271.3607647418976
mcuenta_debitos_automaticos_min6	271.21058332920074
Visa_msaldopesos_lag1	270.606154486537
ccajas_consultas	269.7083767950535
mttarjeta_visa_debitos_automaticos_delta1	268.87427987903357
Visa_mconsumosdolares_ratio_avg3_avg6	267.37589779496193
Visa_delinquency_avg6	267.22082563489676
mttarjeta_visa_debitos_automaticos_momentum	266.6741171181202
Visa_mconsumospesos_delta1	266.27971155941486
Visa_fultimo_cierre_zscore	265.01888905465603
cextraccion_autoservicio_tend6	264.9181007742882
Visa_mconsumosdolares_zscore	264.8683957234025
mcuenta_debitos_automaticos_max6	264.20943085104227
ctransferencias_emitidas_ratiomax6	263.79950830340385
Master_msaldopesos_tend6	263.4409185498953
ctarjeta_visa_transacciones_max6	262.89154298603535
mcheques_depositados_cv6	261.4599166661501
ccomisiones_otras_accel	260.9667525216937
cdescubierto_preacordado_min6	260.52826303243637
Master_msaldototal_ratioavg6	258.5602137744427
mtarjeta_visa_consumo_lag2	258.4040245562792
cliente_antiguedad_max6	258.35030287504196
ctrx_quarter_avg3	258.0787530168891
Visa_mlimitecompra_avg6	257.6011400446296
ccallcenter_transacciones_avg6	256.0889835655689
mtarjeta_master_consumo_ratioavg6	255.8484155461192
Visa_fultimo_cierre_vs_promedio	255.36536392569542
Visa_Finiciomora_vs_promedio	254.81894645094872
mtransferencias_emitidas_ratiomax6	254.80652954429388
ccallcenter_transacciones	253.91241847723722
cextraccion_autoservicio_ratioavg6	252.9210286140442
Visa_msaldototal_momentum	252.46437230706215
mpayroll_sobre_edad_lag2	251.5393619388342
Visa_msaldototal_delta1	251.45417045801878
cpayroll_trx_cv6	251.43298012390733
mtransferencias_emitidas_ratio_avg3_avg6	251.40551836043596
mttarjeta_visa_debitos_automaticos_lag2	251.07740265130997
Master_mfinanciacion_limite_tend6	250.75401093810797
ccajas_consultas_avg6	250.64318706840277
rf_014_001	250.5004299506545
Visa_mconsumospesos_momentum	248.79045816510916
Visa_msaldototal_accel	247.91740854084492
mttarjeta_visa_debitos_automaticos_rango6	247.49284095317125
ccallcenter_transacciones_tend6	246.26188901811838
Master_mpagospesos_lag1	245.84778513014317
cpayroll_trx_ratiomax6	245.60009130835533
Master_fechaalta_delta2	245.47860648483038
mttarjeta_visa_debitos_automaticos_avg6	245.38952374458313
mplazo_fijo_dolares	245.34848038852215
mextraccion_autoservicio_std6	244.0944614931941
mcuenta_debitos_automaticos_lag1	242.08569160103798
catm_trx_tend6	241.87080714851618
Master_msaldototal_tend6	241.49398873001337
Master_msaldopesos_ratioavg6	241.37085146456957
mextraccion_autoservicio_avg6	241.02842776477337
mplazo_fijo_dolares_ratioavg6	241.00861325860023
Visa_mconsumototal_avg6	240.82437339425087
mpayroll_rango6	240.18223902583122
mpayroll_cambio_tend	240.09389846026897
Visa_msaldototal_vs_promedio	239.9812456741929
mpagomiscuentas_max6	239.220699980855
mcomisiones_vs_promedio	239.18147599324584
ccallcenter_transacciones_ratioavg6	238.53524179011583
ctarjeta_visa_transacciones_min6	238.5251634567976
tiene_internet	238.5237918421626
mpagomiscuentas_tend6	237.7362825423479
mtarjeta_master_consumo_ratiomax6	237.56482288241386
Master_mpagado_avg6	237.4538028985262
Visa_delinquency_std6	236.69735642522573
Visa_mconsumospesos_vs_promedio	236.5546274110675
mextraccion_autoservicio_ratioavg6	235.48226887732744
cextraccion_autoservicio_avg6	235.20680482685566
ctarjeta_master_transacciones_ratioavg6	235.0908168554306
Visa_msaldopesos_delta2	234.2243664637208
cextraccion_autoservicio	233.09072725474834
ctransferencias_emitidas_ratio_avg3_avg6	232.84247613698244
Visa_Finiciomora_vs_maximo	232.76762250065804
Visa_msaldototal_ratiomax6	232.1489617973566
cproductos_lag1	231.91959486156702
ctarjeta_debito_ratioavg6	231.14311842620373
cdescubierto_preacordado_lag1	230.53687036037445
cextraccion_autoservicio_max6	229.44196754693985
Master_msaldodolares_avg6	228.5838332027197
mcomisiones_otras_delta1	228.40046454966068
Visa_mpagominimo_vs_promedio	228.1744733378291
mtarjeta_visa_consumo_delta1	227.92994990199804
Visa_mpagospesos_delta1	227.4336114525795
Visa_cconsumos_delta1	227.38633565604687
mplazo_fijo_dolares_avg6	226.5741716697812
internet	226.31857438385487
mpayroll_delta1	226.13206365704536
ccajas_consultas_ratioavg6	225.91208190470934
Master_mpagospesos_rango6	225.56790757924318
ctarjeta_debito_transacciones_delta2	225.14049668610096
mpagomiscuentas_avg6	224.2166953906417
Master_status_cambio_tend	223.26070243865252
Master_mconsumospesos	223.057788528502
Visa_mconsumosdolares_lag1	222.0052272155881
Visa_msaldodolares_avg6	221.56628722697496
mextraccion_autoservicio_ratiomax6	221.24786919355392
Visa_mconsumosdolares_avg3	221.02107464522123
mpayroll_cv6	220.9906812235713
Master_mfinanciacion_limite_ratioavg6	220.83814591169357
ctransferencias_emitidas_cambio_tend	220.48563015460968
internet_lag2	220.0328644104302
mcuenta_debitos_automaticos_delta2	220.00917740911245
Master_cconsumos_cv6	219.19956953078508
mtransferencias_emitidas_max6	218.6406219676137
Visa_mconsumosdolares_avg6	217.1894472166896
mcomisiones_otras_vs_promedio	217.18941559642553
mtransferencias_emitidas_avg6	217.11068630963564
Visa_mpagado_ratioavg6	216.66087616980076
ctarjeta_debito_tend6	216.1235762014985
Visa_msaldototal_lag2	215.08617048710585
ctarjeta_visa_debitos_automaticos	214.8441400229931
Visa_mpagado_tend6	214.47189819812775
mcuenta_debitos_automaticos_lag2	214.0961945131421
ctarjeta_debito	213.1996324211359
ctransferencias_recibidas_rango6	213.19002772122622
ctarjeta_visa_transacciones_avg6	212.8594759479165
tmobile_app_delta1	212.65117590129375
Master_fechaalta_min6	212.37186262011528
mcomisiones_vs_maximo	211.83397916704416
ccomisiones_otras_momentum	211.66953229159117
ctransferencias_emitidas_tend6	211.19782295823097
Master_mpagospesos_vs_maximo	211.15414388477802
Visa_msaldototal_avg6	210.72197383642197
tcallcenter_avg6	210.24349964410067
Master_mpagospesos_cv6	210.24063992500305
tmobile_app_ratioavg6	209.29122580587864
cpagodeservicios_cambio_tend	208.93623050302267
Visa_msaldopesos_delta1	208.58866872638464
Master_msaldodolares_max6	207.80268993228674
rf_011_001	206.4111062735319
catm_trx_ratioavg6	205.29608093202114
mtransferencias_emitidas_tend6	204.79710914194584
cliente_edad_vs_maximo	203.89385157823563
ccuenta_debitos_automaticos_avg6	203.81939694285393
Visa_msaldopesos_lag2	203.54750380665064
ccallcenter_transacciones_cambio_tend	203.09502697736025
Visa_fultimo_cierre_momentum	202.75007807463408
ctarjeta_debito_transacciones_lag1	202.54672130942345
mpayroll_vs_maximo	202.4835907816887
mcomisiones_otras_min6	202.0069704055786
mautoservicio_tend6	201.9845051318407
Visa_status_max6	201.9502287954092
mautoservicio_avg6	201.90667259693146
catm_trx_avg6	201.32137692719698
mpayroll2_cambio_tend	200.50030343979597
cpayroll_trx_avg6	199.99331381917
Master_mlimitecompra_max6	199.65876115113497
Visa_mconsumosdolares_cambio_tend	199.52835619449615
Master_mpagospesos_max6	199.19840348511934
Visa_mconsumosdolares_max6	198.84807417541742
rf_001_006	197.7577651590109
Master_mpagospesos_zscore	197.71266528218985
Master_cconsumos_tend6	197.33492258936167
Master_mpagospesos_ratiomax6	197.29986055195332
mautoservicio_delta2	197.18647298961878
Master_mpagominimo_avg6	196.38433725386858
Master_mpagospesos_std6	195.92705762386322
mforex_buy_avg6	195.8292213305831
mextraccion_autoservicio_zscore	195.62166167795658
ctrx_quarter_normalizado_max6	195.17300484329462
Visa_msaldototal_lag1	194.81065090745687
Master_msaldototal_avg6	194.78084602206945
Master_status	194.74260521680117
Master_Finiciomora_min6	194.67311495542526
ccajas_otras_ratioavg6	194.39318803697824
ccajas_otras_tend6	194.16053673624992
mautoservicio_lag1	193.7571750730276
ctransferencias_emitidas_ratioavg6	193.52090083435178
Visa_msaldodolares_max6	192.8659533187747
cplazo_fijo_avg6	192.8072837293148
Visa_delinquency_cambio_tend	192.1361484825611
mcaja_ahorro_dolares_lag1	191.9351473301649
mttarjeta_visa_debitos_automaticos_min6	191.91463991254568
ccaja_seguridad_cv6	191.105992667377
cextraccion_autoservicio_ratiomax6	191.0506418645382
ctarjeta_visa_debitos_automaticos_max6	190.62025768309832
mtransferencias_emitidas_avg3	190.3604014068842
Visa_fechaalta_delta2	190.1176488995552
cseguro_accidentes_personales_avg6	189.93051930516958
Visa_msaldodolares_tend6	189.5753224492073
Visa_delinquency_cv6	189.34403382986784
mcomisiones_otras_ratioavg6	188.88166576623917
mttarjeta_visa_debitos_automaticos_avg3	188.72021623700857
cforex_buy_tend6	188.11558195203543
mtransferencias_emitidas_zscore	187.7163926139474
mtransferencias_emitidas_lag2	187.3647415265441
mpayroll_ratio_avg3_avg6	187.31233716011047
ccajas_otras	187.23305639624596
active_quarter_ratioavg6	187.13560311496258
Visa_mconsumototal_lag1	186.72299944609404
Visa_Finiciomora_std6	186.5812556296587
Visa_Finiciomora_tend6	186.00010918080807
ccallcenter_transacciones_zscore	185.62039355188608
Visa_madelantodolares_cambio_tend	183.93914078176022
internet_ratiomax6	183.78745099902153
Visa_mfinanciacion_limite_rango6	183.68921066820621
Master_mconsumospesos_tend6	182.81715092808008
cforex_sell_std6	182.58543253690004
ccaja_seguridad_cambio_tend	181.7580183520913
mpayroll2_std6	181.68544587492943
Visa_msaldodolares_ratioavg6	181.54098812490702
mtransferencias_recibidas_delta1	181.5207510739565
Master_mpagominimo_min6	181.01306311786175
Visa_fultimo_cierre_accel	180.8156972154975
mpayroll_max6	180.7608244344592
matm	180.12819048762321
mextraccion_autoservicio_rango6	179.53999579697847
Visa_mconsumosdolares_lag2	179.42480611801147
ctransferencias_emitidas_avg6	178.1480957120657
Visa_mconsumototal_tend6	177.7399451956153
mpayroll_sobre_edad_delta1	177.48108652234077
ccajas_otras_avg6	177.46737001091242
mtransferencias_recibidas_min6	177.35524907708168
ctransferencias_emitidas_max6	177.31426693499088
Visa_Finiciomora_ratio_avg3_avg6	176.91582423448563
Master_cconsumos_std6	176.9056572318077
Master_cconsumos_zscore	176.65371665358543
mprestamos_hipotecarios_max6	176.48959843069315
mcuenta_debitos_automaticos_delta1	176.4853739067912
Visa_Finiciomora_ratioavg6	176.47092205286026
Visa_mpagado_delta2	176.14777919650078
mtarjeta_visa_consumo_max6	175.73768075555563
cpayroll_trx_std6	175.21855863928795
ctransferencias_emitidas	175.03290509432554
mextraccion_autoservicio_lag2	174.84554114937782
Master_mpagado_max6	174.657756857574
Visa_mlimitecompra_lag1	174.61422280222178
mforex_sell_max6	174.05810952186584
kmes_max6	173.06870391219854
mprestamos_hipotecarios_avg6	172.26908989995718
ccallcenter_transacciones_vs_maximo	172.2473365664482
Visa_mpagado_min6	171.13584505021572
Visa_msaldodolares_ratiomax6	170.69208668917418
Master_mpagominimo_delta1	170.44653341919184
Master_delinquency_tend6	169.89688979834318
cpayroll_trx_zscore	169.4793642014265
Master_delinquency_avg6	168.938406907022
Visa_mconsumototal_ratioavg6	168.83105795830488
cpagomiscuentas_avg6	168.33843315392733
Master_fechaalta_avg3	168.02350933104753
Visa_madelantodolares_cv6	167.57655239850283
mpayroll_lag1	167.5430365279317
cpagodeservicios_std6	167.21444058418274
Visa_mfinanciacion_limite_zscore	167.15633931010962
Master_status_std6	166.8988953307271
Visa_mpagosdolares_std6	166.3306431695819
ctransferencias_recibidas_lag2	165.89078707247972
catm_trx_ratiomax6	165.53481785953045
Master_fultimo_cierre_delta2	165.3978008106351
Master_Finiciomora_delta1	165.26134975254536
ccallcenter_transacciones_delta2	165.04760251566768
Master_fechaalta_momentum	163.62950894981623
Master_cconsumos_momentum	163.58825866878033
mpayroll_sobre_edad_lag1	163.58271557092667
mpayroll_momentum	163.2267988026142
matm_tend6	162.7533238902688
ccajas_depositos_avg6	162.58885830640793
ccomisiones_otras_delta2	162.53512366116047
cpagomiscuentas_ratiomax6	161.5502624809742
cplazo_fijo	161.4642444998026
tmobile_app_delta2	161.29951883852482
Master_mpagospesos_vs_promedio	160.74339258670807
ccaja_seguridad_zscore	160.7180406525731
cforex_avg6	160.50841441005468
mpayroll2_tend6	160.13800758123398
Master_fechaalta_delta1	159.61967307329178
Visa_fultimo_cierre_delta1	159.2363990098238
mtarjeta_visa_consumo_lag1	159.1704290881753
Master_Finiciomora_vs_promedio	158.5916367918253
Visa_mconsumosdolares_tend6	158.49117565900087
trimestre	158.33227248489857
Visa_status_tend6	158.31488206237555
minversion1_dolares_cv6	158.2164203301072
ccajas_extracciones_max6	157.51624946296215
catm_trx_other_tend6	157.32066372781992
ctarjeta_debito_ratiomax6	157.2248039022088
Visa_mlimitecompra_tend6	157.1176508590579
Master_cconsumos	156.96059339866042
Visa_status_avg6	156.63519859313965
thomebanking_lag2	156.3868257626891
Master_Finiciomora_vs_maximo	156.3196551129222
mpayroll_sobre_edad_avg6	155.62067063897848
mttarjeta_master_debitos_automaticos_ratiomax6	155.57387699186802
mextraccion_autoservicio_cambio_tend	154.91149113327265
Master_mconsumospesos_min6	154.7029363811016
Visa_mconsumosdolares_delta2	154.29250670969486
Master_status_tend6	154.13770375400782
Master_mpagospesos_tend6	152.90578869730234
cpagodeservicios_avg6	152.43730400502682
Visa_mpagosdolares_zscore	152.32123735547066
Master_mpagominimo_ratioavg6	152.23867151886225
rf_018_008	151.76313549280167
minversion2_avg6	151.59433557838202
mtarjeta_visa_descuentos	151.57897006720304
mttarjeta_visa_debitos_automaticos_vs_maximo	151.56181754171848
ccomisiones_otras_delta1	151.3679919242859
ccajas_transacciones_zscore	151.01879923790693
mtransferencias_emitidas_min6	150.87451149523258
minversion1_pesos_cv6	150.85529462248087
Visa_status_min6	150.72861936688423
Visa_mpagado_ratiomax6	150.63317772746086
mtransferencias_emitidas_momentum	150.26695572957397
minversion1_dolares_cambio_tend	149.66048987954855
mttarjeta_visa_debitos_automaticos_lag1	149.57944583147764
Master_mpagospesos_min6	149.5246447995305
Visa_mpagado_lag1	149.28830049932003
cforex_sell_cv6	149.22407983243465
mprestamos_hipotecarios_tend6	149.22190619260073
Master_msaldototal_min6	149.018135137856
Visa_mfinanciacion_limite_outliers_recientes	148.5557487756014
Visa_mconsumosdolares_vs_maximo	147.95105036348104
mpagomiscuentas_delta2	147.1716045960784
Visa_madelantopesos_std6	147.11234485358
Visa_mconsumosdolares_accel	146.62147053331137
matm_lag1	146.11042493581772
ctransferencias_recibidas_vs_promedio	145.91263975203037
cpayroll_trx_tend6	145.16826452314854
mtransferencias_emitidas_accel	145.09312546253204
Master_msaldototal_lag2	145.05921626091003
Visa_mconsumototal_delta2	145.04070657491684
mplazo_fijo_dolares_min6	144.7791443914175
cseguro_vida_tend6	144.36581225693226
Master_status_cv6	143.226341933012
cprestamos_hipotecarios_min6	143.21512115746737
ccallcenter_transacciones_momentum	142.57102859020233
Visa_mconsumosdolares_rango6	142.43577513098717
matm_ratioavg6	142.28969372808933
Master_msaldodolares_min6	142.12322103977203
Master_msaldopesos_max6	142.10247630625963
Master_msaldodolares_tend6	142.024407222867
mpagomiscuentas_lag2	141.93908152356744
ctarjeta_visa_debitos_automaticos_lag2	141.502589084208
mtransferencias_emitidas_delta1	141.18299186974764
Master_mpagominimo_delta2	141.10136464238167
ccajas_extracciones_ratiomax6	140.94102029502392
cpayroll_trx_cambio_tend	140.91464373841882
Visa_delinquency_tend6	140.54132676124573
rf_016_001	140.45719615370035
ccomisiones_mantenimiento_ratiomax6	140.2985240072012
ctransferencias_recibidas_lag1	139.8406904488802
Visa_Finiciomora_avg6	139.65100541710854
rf_004_007	139.34232868999243
Master_msaldopesos_min6	139.2708062902093
ctransferencias_emitidas_zscore	138.8664879500866
ctransferencias_recibidas_delta2	137.91641692072153
ccajas_depositos_ratioavg6	136.89079278707504
catm_trx_max6	136.6538156569004
ccallcenter_transacciones_rango6	136.3014179095626
Visa_mconsumosdolares_min6	136.19604185968637
matm_ratiomax6	135.32927056401968
Visa_delinquency_zscore	135.2988028600812
cpagodeservicios_tend6	134.91259096562862
Visa_msaldodolares	134.46110828220844
cpagodeservicios_cv6	134.3154910132289
ccajas_transacciones	134.24647262692451
cextraccion_autoservicio_lag1	134.13854783028364
mpayroll_sobre_edad_tend6	134.0689951106906
Master_mpagospesos_avg6	133.59920967370272
mtarjeta_master_consumo_max6	133.59694562852383
cseguro_accidentes_personales_max6	133.54487244039774
Master_mconsumototal	132.94987849146128
cinversion1_cv6	132.7775765284896
ctarjeta_debito_transacciones_delta1	132.71880324184895
Master_status_rango6	132.28243665397167
ctransferencias_emitidas_vs_maximo	132.280728161335
Visa_mlimitecompra_ratioavg6	131.946078941226
Visa_mfinanciacion_limite_ratioavg6	131.39423590898514
Master_mpagospesos_ratio_avg3_avg6	130.78125547617674
Visa_mfinanciacion_limite_tend6	130.68468959629536
mtransferencias_emitidas_delta2	130.64076447486877
ccomisiones_otras_min6	130.41334254294634
cforex_buy_max6	130.25637804716825
active_quarter	129.55843928456306
rf_013_007	129.1493359953165
minversion1_pesos_std6	128.9797834455967
mplazo_fijo_dolares_max6	128.46348712593317
Visa_mconsumototal_lag2	128.43275593221188
matm_delta2	128.37205128371716
Master_mlimitecompra_ratioavg6	128.32134795188904
mforex_buy_tend6	128.3053608313203
ctransferencias_emitidas_avg3	128.04919508844614
Master_msaldopesos_ratiomax6	128.04130014777184
Master_mlimitecompra_delta2	127.71012169122696
Master_mpagospesos_avg3	127.11383283883333
mprestamos_hipotecarios_min6	126.33663307875395
Visa_mconsumosdolares_momentum	125.92221284657717
ccuenta_debitos_automaticos	125.8414724394679
mextraccion_autoservicio_tend6	125.34389284998178
mpayroll_sobre_edad_min6	125.26949095726013
mautoservicio_delta1	125.05059846490622
ccaja_seguridad_max6	124.97655930370092
cseguro_vivienda_cambio_tend	124.90837214887142
kmes_min6	124.88054142147303
mpayroll2_min6	124.76274374127388
mautoservicio_lag2	124.73314511030912
Visa_mpagosdolares_ratio_avg3_avg6	124.45690149068832
mforex_sell_avg6	124.34297300875187
ctarjeta_debito_max6	123.53897158056498
mcheques_depositados_max6	122.74567226320505
matm_avg6	122.61149843037128
mextraccion_autoservicio_accel	122.2109079733491
Visa_mpagosdolares_cv6	122.03874299675226
rf_019_008	121.84874475002289
rf_005_002	121.46038634330034
ctarjeta_debito_transacciones_min6	121.39702466130257
kmes_ratiomax6	121.18448142707348
Master_mpagospesos_delta2	121.05312206596136
ccajas_consultas_tend6	120.9397671148181
Master_mpagominimo_lag2	120.68788350373507
cinversion1_std6	120.58442717790604
Visa_mconsumototal_max6	120.57444976270199
matm_max6	120.5524230375886
Master_cconsumos_ratioavg6	120.16089168190956
cpagomiscuentas_delta2	120.14626503735781
cpagomiscuentas	119.80585749447346
Visa_mconsumosdolares_vs_promedio	119.56078664958477
mpagomiscuentas_min6	119.45577599108219
ctarjeta_master_transacciones_avg6	119.45281048864126
mcomisiones_outliers_recientes	119.2964339852333
mpayroll_tend6	118.9822171702981
Master_mconsumospesos_max6	118.93363932520151
Master_Finiciomora_cambio_tend	118.48177295178175
minversion1_pesos_cambio_tend	118.30106595903635
Master_msaldototal_max6	118.21686962991953
Master_fultimo_cierre_delta1	118.09376797825098
ctarjeta_debito_lag2	117.72132482379675
cpagomiscuentas_max6	117.58676990121603
Visa_Finiciomora_lag1	117.22729533165693
Master_mpagospesos_lag2	117.05781193822622
ctransferencias_emitidas_momentum	116.98112816363573
cforex_tend6	116.70163784176111
cseguro_vivienda_cv6	116.157246530056
cseguro_vida_min6	116.11316521465778
ctarjeta_master_debitos_automaticos_avg6	115.20112679898739
ctarjeta_master_transacciones	114.94644077122211
mcaja_ahorro_adicional_avg6	114.85218353569508
Master_mpagado_tend6	114.45592914521694
Master_status_avg6	113.92994906008244
ccallcenter_transacciones_vs_promedio	113.86579313129187
matm_min6	113.42214312404394
mcaja_ahorro_adicional_tend6	113.39419558644295
catm_trx_other_ratiomax6	113.19626525044441
Master_mfinanciacion_limite_delta2	112.88406748324633
cseguro_accidentes_personales_min6	112.7249246314168
Master_cconsumos_avg6	111.9835225045681
ctransferencias_recibidas_momentum	111.97608564049006
tmobile_app_ratiomax6	111.95288810133934
mpayroll2_cv6	111.68231591582298
matm_other_ratioavg6	111.62745030969381
mforex_buy_min6	111.5712306573987
ccaja_ahorro_delta1	110.7876091003418
mplazo_fijo_pesos_cv6	110.54182432591915
cseguro_vida_lag2	110.475012332201
cseguro_auto_tend6	110.21584505587816
ccaja_ahorro_lag2	110.11101186275482
mpagodeservicios_max6	110.03417620062828
cseguro_vivienda_std6	110.00668784230947
cextraccion_autoservicio_lag2	108.97554956376553
ctarjeta_debito_min6	108.90072416514158
cinversion1_cambio_tend	108.8057921603322
rf_012_005	108.69619929045439
Master_Fvencimiento_rango6	108.5683047324419
mforex_sell_tend6	107.90751761943102
cprestamos_prendarios_avg6	107.78815411776304
ccajas_depositos_cambio_tend	107.04938320815563
Visa_mpagado	106.91780386865139
cpagodeservicios_zscore	106.90597515553236
mtarjeta_visa_descuentos_avg6	106.83399401605129
thomebanking_lag1	106.28929418325424
mpayroll_min6	106.26061411947012
ccaja_seguridad_lag1	106.02371695637703
Master_cconsumos_rango6	105.96908480674028
ccuenta_debitos_automaticos_delta2	105.94818449765444
rf_015_012	105.85989165306091
matm_other_tend6	105.85826128721237
catm_trx_other_cambio_tend	105.84176337718964
ccheques_emitidos_ratiomax6	105.8276949301362
ccomisiones_mantenimiento_lag2	105.62626791745424
Visa_mpagado_lag2	105.40303137898445
ccaja_seguridad_std6	105.12025942653418
Master_cconsumos_cambio_tend	105.11742817610502
cplazo_fijo_ratioavg6	105.05642698705196
ccajas_otras_ratiomax6	105.01146757602692
cplazo_fijo_max6	104.96921521425247
Master_msaldototal_lag1	104.66996702551842
cprestamos_hipotecarios_max6	104.26613610237837
matm_other_lag1	103.82511574029922
minversion2	103.79133851826191
mprestamos_prendarios_avg6	103.62004445493221
ctransferencias_recibidas_vs_maximo	103.53611402958632
mttarjeta_master_debitos_automaticos_avg6	103.36876178532839
Master_msaldopesos_avg6	103.19758160412312
cseguro_vida_max6	103.18315282464027
Visa_mconsumototal_ratiomax6	102.8092805147171
Visa_mpagosdolares_lag2	102.48523988574743
Master_msaldototal_ratiomax6	102.05649340897799
ccajas_extracciones_ratioavg6	101.86586301773787
Visa_mfinanciacion_limite_momentum	101.66419078409672
cplazo_fijo_tend6	101.54132068157196
cforex_ratioavg6	101.41948202252388
minversion2_min6	101.08091343939304
mforex_sell	101.02530258148909
Visa_mconsumosdolares_delta1	100.91962331533432
cseguro_vivienda_zscore	100.66562284529209
matm_other	100.65434336662292
ccuenta_debitos_automaticos_max6	100.59706801921129
ccajas_depositos_max6	100.52899017930031
Visa_cadelantosefectivo_cv6	100.40765126049519
cpayroll2_trx_tend6	100.32450146228075
cseguro_auto_avg6	100.31566049158573
Master_mconsumospesos_ratiomax6	99.74845621734858
Visa_Fvencimiento_delta2	99.44290608912706
mcuentas_saldo_direccion_consistente	99.16507884860039
matm_other_ratiomax6	98.95909444987774
ctarjeta_master_transacciones_tend6	98.88025994598866
mplazo_fijo_dolares_tend6	98.59838689863682
mcaja_ahorro_direccion_consistente	98.05036899447441
Visa_msaldodolares_min6	97.9273166731
ccaja_seguridad_vs_promedio	97.39252007007599
thomebanking_max6	96.71566554903984
mtarjeta_visa_descuentos_max6	96.4464013800025
mpayroll2_avg6	96.33509474247694
cextraccion_autoservicio_min6	96.21960861235857
Master_mpagospesos_accel	95.80321695655584
ccajas_extracciones_tend6	95.50554631650448
Master_mconsumototal_avg6	95.36987575888634
tcuentas_avg6	94.78201072663069
cseguro_vida_ratiomax6	94.69720973074436
ccajas_depositos_ratiomax6	94.5905155017972
minversion1_dolares_max6	94.49884896725416
minversion1_pesos_min6	94.4451501518488
cprestamos_prendarios_tend6	94.11578575521708
mextraccion_autoservicio_momentum	93.94833542406559
cforex_sell_cambio_tend	93.72838816046715
ccajas_otras_max6	93.43787658959627
catm_trx_other_max6	93.38669535517693
rf_002_014	93.32795184850693
Visa_Fvencimiento_ratiomax6	93.30507935583591
mtarjeta_master_consumo_avg6	92.7976955100894
cforex_buy_avg6	92.43854670226574
catm_trx_other_avg6	92.33380276709795
ccallcenter_transacciones_delta1	92.27815192937851
catm_trx	92.22458098828793
Master_mconsumototal_max6	92.20735548436642
mcuenta_corriente_adicional_tend6	92.14698073267937
Master_status_zscore	91.61703760921955
ccaja_seguridad_avg6	91.57985615730286
cinversion2_avg6	91.56282276660204
mtransferencias_emitidas_vs_maximo	91.29715002328157
ccaja_ahorro_lag1	90.65821836143732
ctransferencias_recibidas_min6	90.00593872368336
cprestamos_prendarios_max6	89.85533235222101
matm_other_lag2	89.69051699340343
matm_delta1	89.45468068867922
ctarjeta_master_debitos_automaticos_max6	89.41431817412376
Master_cconsumos_vs_maximo	89.39900700002909
Master_mpagominimo_max6	89.3518600538373
Master_mfinanciacion_limite_delta1	89.35075698047876
ctarjeta_visa_debitos_automaticos_min6	89.19182549417019
Visa_mpagosdolares_ratioavg6	88.94017425179482
mcaja_ahorro_adicional_max6	88.82875172793865
Visa_cadelantosefectivo_avg6	88.56507417559624
