Feature	Gain
Column_501	455.304851770401
Column_803	453.42576575279236
Column_1196	453.19792771339417
Column_1637	453.1195116043091
Column_605	452.95589089393616
Column_1246	449.0661337375641
Column_715	447.45385694503784
Column_742	446.3173370361328
Column_1243	445.8524432182312
Column_514	442.30274200439453
Column_453	438.9774694442749
Column_1440	437.70580196380615
Column_1181	437.2079985141754
Column_149	437.151109457016
Column_687	436.28012108802795
Column_1302	434.6768960952759
Column_1623	433.47128415107727
Column_855	433.2180516719818
Column_1552	431.3747396469116
Column_1641	429.07096576690674
Column_433	428.60375118255615
Column_1539	426.64628076553345
Column_428	426.3452296257019
Column_1021	425.58566999435425
Column_852	424.56398582458496
Column_293	423.6998405456543
Column_1188	423.17620182037354
Column_1057	422.71366000175476
Column_1131	422.1489317417145
Column_988	421.4104211330414
Column_866	421.23399090766907
Column_845	421.05509066581726
Column_458	420.6446018218994
Column_1056	419.9666967391968
Column_162	419.80252981185913
Column_1209	419.7940480709076
Column_1220	419.31922912597656
Column_72	419.10217022895813
Column_622	418.96618926525116
Column_148	418.3547911643982
Column_1093	418.07557010650635
Column_1672	417.9511411190033
Column_1367	417.20938992500305
Column_475	416.51427125930786
Column_1015	415.35243225097656
Column_265	414.23187923431396
Column_1198	413.83934926986694
Column_442	412.68894267082214
Column_1559	411.96090960502625
Column_1319	411.0317208766937
Column_1694	409.69101214408875
Column_1448	409.3193302154541
Column_1662	408.7350432872772
Column_737	407.73776054382324
Column_448	402.7981026172638
Column_850	402.0255844593048
Column_1239	401.1936755180359
Column_1581	401.0759856700897
Column_1388	399.72352170944214
Column_517	399.50837767124176
Column_496	398.94088792800903
Column_1205	398.66291999816895
Column_389	398.5689311027527
Column_1173	398.50618863105774
Column_943	397.31927013397217
Column_307	395.69323682785034
Column_1171	395.5441401004791
Column_1223	394.6119387149811
Column_1318	394.5277099609375
Column_180	394.13540601730347
Column_1249	394.1068994998932
Column_1674	393.7472083568573
Column_1245	393.54022192955017
Column_1139	393.3736093044281
Column_1595	392.3172616958618
Column_791	391.8752508163452
Column_455	391.5356194972992
Column_799	390.71529936790466
Column_938	390.4844617843628
Column_1590	389.8398902416229
Column_1276	389.3083612918854
Column_1659	389.0778954029083
Column_808	384.74389362335205
Column_1231	384.13589119911194
Column_1233	383.9376599788666
Column_724	383.3241186141968
Column_1379	383.10840940475464
Column_736	383.028963804245
Column_177	382.5424394607544
Column_121	382.42903113365173
Column_846	382.08555269241333
Column_510	381.89106917381287
Column_1063	381.6243224143982
Column_1671	380.37202048301697
Column_1247	379.3464798927307
Column_1023	379.01930117607117
Column_298	378.9010374546051
Column_1068	377.93392181396484
Column_93	377.61665081977844
Column_603	376.7546582221985
Column_992	375.10910654067993
Column_97	374.98008704185486
Column_1221	374.29406905174255
Column_1129	373.588130235672
Column_332	373.02594232559204
Column_1116	371.88019943237305
Column_1119	371.15786933898926
Column_963	370.244256734848
Column_71	370.10074949264526
Column_289	368.8612017631531
Column_1491	368.64603185653687
Column_225	368.3395884037018
Column_173	364.5592725276947
Column_1642	363.542870759964
Column_1339	363.5072195529938
Column_431	363.3712782859802
Column_1742	359.7290151119232
Column_707	359.3014130592346
Column_1090	358.4794325828552
Column_1673	357.8715078830719
Column_802	356.6930890083313
Column_1322	356.3629093170166
Column_1195	355.8844881057739
Column_1684	355.56342816352844
Column_211	355.443222284317
Column_1538	355.213161945343
Column_1560	354.6566834449768
Column_1051	353.9258804321289
Column_262	352.9591784477234
Column_166	351.4799449443817
Column_1401	349.6485495567322
Column_773	349.0903232097626
Column_628	349.08887100219727
Column_22	348.3042182922363
Column_1354	347.5981373786926
Column_1179	346.90365862846375
Column_287	345.5178098678589
Column_624	344.6562695503235
Column_1180	344.17719316482544
Column_1008	344.01376819610596
Column_446	343.71229791641235
Column_629	343.6379199028015
Column_794	343.58862352371216
Column_273	342.98446893692017
Column_181	342.14337849617004
Column_843	341.96199202537537
Column_209	341.7717204093933
Column_1118	340.8667616844177
Column_1456	340.7719099521637
Column_1691	340.21955919265747
Column_810	339.67489862442017
Column_1394	339.6220941543579
Column_838	339.25139927864075
Column_859	338.60081124305725
Column_388	338.2554016113281
Column_627	337.01233100891113
Column_712	336.94515013694763
Column_841	336.26888704299927
Column_576	336.25364112854004
Column_335	336.2446885108948
Column_764	336.1487190723419
Column_944	335.9283993244171
Column_480	335.5015482902527
Column_301	335.4218249320984
Column_1620	334.7414870262146
Column_78	334.2262899875641
Column_1143	333.5659410953522
Column_56	333.14226055145264
Column_1102	333.03936886787415
Column_1183	332.7521710395813
Column_1657	331.85575437545776
Column_679	330.0536005496979
Column_1316	327.944331407547
Column_1069	327.69106006622314
Column_923	326.56520891189575
Column_295	326.26146125793457
Column_185	325.2562017440796
Column_937	325.2489798069
Column_227	324.0720806121826
Column_741	323.42179822921753
Column_1182	322.9467692375183
Column_269	322.3757903575897
Column_989	322.05041766166687
Column_1562	320.2880537509918
Column_1492	319.87103033065796
Column_116	318.8164496421814
Column_33	318.1211967468262
Column_484	317.3459177017212
Column_1622	316.7658882141113
Column_1653	316.702668428421
Column_1104	316.58483839035034
Column_1453	316.33264923095703
Column_1687	316.2349798679352
Column_1320	315.91501927375793
Column_365	315.7262530326843
Column_1438	315.4283170700073
Column_623	314.6260099411011
Column_732	313.9078698158264
Column_921	313.73103737831116
Column_312	313.28604793548584
Column_577	311.5327696800232
Column_991	309.5721559524536
Column_1145	308.85381031036377
Column_381	308.5450701713562
Column_236	307.5850908756256
Column_366	307.29572105407715
Column_235	306.18245911598206
Column_1225	305.342218875885
Column_1075	305.13470220565796
Column_81	304.6342170238495
Column_518	303.74983191490173
Column_756	302.83635354042053
Column_1186	302.19157910346985
